556395.6093750001	6681189.080078125
555119.7500000003	6681097.3984375
555060.611328125	6681324.42578125
554842.6950683594	6681589.599925995
553599.7578125019	6681351.006103516
553665.1562500001	6681730.699707033
553624.44140625	6682064.323364258
553519.830078125	6682467.347656254
553289.2500000002	6682789.599746704
552374.7812500002	6681168.890625012
552334.9062500002	6681517.0986328125
552384.7382812503	6681796.125
552244.8046875002	6682158.765625
558618.7812500002	6682544.375
558581.747558594	6682766.750000002
558392.6999721557	6683056.562309265
558228.7673579454	6683238.627921164
558042.6990966797	6683489.599925995
558427.3437500006	6681629.125
558178.8715820312	6681939.5997161865
558128.7812500001	6682160.46875
557744.1484375001	6682600.04296875
557641.869140625	6682852.371582031
558842.6999874115	6680639.539378166
558862.8644335271	6680887.125000001
558642.6989746098	6681263.5
557735.5156250001	6680227.1484375
557667.8125000002	6680553.66015625
557670.1953125002	6680791.4765625
557486.96875	6681147.03125
557193.7812500001	6681556.875
557047.0488281252	6681857.62890625
557034.1875000021	6682089.5849609375
557745.5373535157	6679990.234375
556733.7851562531	6679100.78125
556760.66015625	6679471.984375
556943.5000000001	6679811.046875
556838.5703125	6680193.0625
556425.453125	6680765.765625
555535.0781250038	6679042.750000001
555432.5991210938	6679364.785537737
555458.1562500002	6679644.955078125
555376.9204101562	6679900.375
